               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  73,            0.038528,            0.040397,            0.027643,             0.85406,             0.83022,             0.93504,             0.53989,            0.030231,            0.021507,             0.02309,            0.009109,            0.009109,            0.009109
                  74,            0.035666,              0.0386,            0.027578,             0.71148,             0.82642,             0.91494,             0.47731,            0.036633,            0.021465,            0.022243,           0.0090966,           0.0090966,           0.0090966
                  75,             0.03826,            0.040617,            0.025583,             0.82081,             0.85574,             0.93157,              0.5452,            0.032003,            0.021324,            0.021611,           0.0090843,           0.0090843,           0.0090843
                  76,            0.036567,             0.04011,            0.024947,             0.81927,             0.84839,             0.92482,             0.51997,            0.032984,            0.021233,            0.021913,           0.0090719,           0.0090719,           0.0090719
                  77,            0.038098,            0.037763,            0.023732,             0.80969,              0.8723,               0.937,             0.53354,            0.032162,            0.021435,            0.021552,           0.0090595,           0.0090595,           0.0090595
                  78,            0.035359,            0.038768,            0.022489,             0.83619,             0.87345,             0.91059,             0.45696,            0.039238,            0.022259,            0.020512,           0.0090471,           0.0090471,           0.0090471
                  79,            0.039147,            0.037219,            0.023434,             0.89806,             0.94922,             0.96863,              0.5647,            0.033349,            0.021095,            0.019345,           0.0090347,           0.0090347,           0.0090347
                  80,            0.036528,            0.038695,            0.023397,             0.90768,             0.95646,             0.96825,             0.57574,            0.031566,            0.020973,            0.018725,           0.0090224,           0.0090224,           0.0090224
                  81,            0.037061,             0.03995,            0.021779,             0.87506,             0.96701,             0.96076,             0.61088,            0.029816,            0.020988,            0.018176,             0.00901,             0.00901,             0.00901
                  82,            0.035903,            0.036322,            0.021177,             0.83662,             0.97111,             0.96599,             0.53971,            0.032991,            0.020836,            0.017624,           0.0089976,           0.0089976,           0.0089976
                  83,            0.038317,            0.038694,            0.020851,             0.88613,             0.96637,             0.97412,             0.60478,            0.028141,            0.020592,            0.017148,           0.0089853,           0.0089853,           0.0089853
                  84,            0.034268,             0.04039,            0.021168,             0.87007,             0.93788,             0.94593,             0.51669,            0.034426,            0.021103,            0.016658,           0.0089729,           0.0089729,           0.0089729
                  85,            0.038748,            0.040179,            0.019969,             0.90033,             0.95574,             0.95952,             0.59961,            0.029036,            0.020622,            0.016301,           0.0089605,           0.0089605,           0.0089605
                  86,            0.033478,            0.037274,            0.018331,             0.85035,             0.96225,             0.97356,             0.58309,            0.032513,               0.021,            0.015882,           0.0089481,           0.0089481,           0.0089481
                  87,            0.038711,            0.038158,            0.019162,              0.8065,             0.95635,             0.92821,              0.5227,            0.033873,            0.020714,            0.015337,           0.0089358,           0.0089358,           0.0089358
                  88,            0.037443,              0.0419,            0.018789,             0.88027,             0.93034,             0.94255,             0.53611,             0.03404,             0.02113,            0.015022,           0.0089234,           0.0089234,           0.0089234
                  89,            0.037078,            0.039408,            0.017531,              0.9323,             0.96206,             0.97719,             0.60611,            0.029447,            0.020618,             0.01439,            0.008911,            0.008911,            0.008911
                  90,            0.032925,            0.036501,            0.017582,             0.81517,             0.96396,             0.91412,             0.54617,            0.035276,            0.021885,            0.014076,           0.0088986,           0.0088986,           0.0088986
                  91,            0.035958,            0.041979,            0.016641,             0.91031,             0.97079,             0.98134,             0.57693,            0.030014,            0.021015,            0.013314,           0.0088863,           0.0088863,           0.0088863
                  92,            0.035314,            0.039752,            0.017166,             0.88544,             0.93484,             0.95964,             0.57659,            0.033773,            0.021366,            0.012769,           0.0088739,           0.0088739,           0.0088739
                  93,            0.037885,            0.040429,            0.016818,             0.89893,             0.96781,             0.98736,             0.63762,            0.028244,            0.020935,            0.012378,           0.0088615,           0.0088615,           0.0088615
                  94,            0.035732,            0.038588,            0.016228,             0.87398,             0.97195,             0.97357,             0.58515,            0.032284,            0.021282,            0.012211,           0.0088491,           0.0088491,           0.0088491
                  95,            0.037395,            0.037427,            0.015825,             0.88161,             0.97312,             0.96722,             0.53634,            0.031311,            0.021202,            0.012085,           0.0088368,           0.0088368,           0.0088368
                  96,            0.035815,            0.039167,            0.016404,              0.9316,             0.97488,             0.97401,             0.56308,             0.03457,            0.021328,             0.01165,           0.0088244,           0.0088244,           0.0088244
                  97,            0.038195,            0.039045,            0.015769,             0.94506,             0.96879,             0.96386,             0.58191,            0.029657,            0.020592,            0.011478,            0.008812,            0.008812,            0.008812
                  98,            0.035154,            0.039354,            0.015392,             0.94553,               0.969,             0.98097,             0.62613,             0.02909,            0.020638,             0.01116,           0.0087996,           0.0087996,           0.0087996
                  99,            0.036803,            0.038017,            0.013795,             0.95445,             0.96633,             0.98472,             0.61704,            0.027307,            0.020584,            0.010581,           0.0087872,           0.0087872,           0.0087872
                 100,            0.034985,            0.039736,             0.01444,             0.90836,             0.94688,             0.94935,             0.50128,            0.033307,            0.020992,            0.010297,           0.0087749,           0.0087749,           0.0087749
                 101,            0.037795,            0.035212,            0.013008,             0.95466,             0.96055,             0.97673,             0.62471,             0.02865,            0.021049,            0.010082,           0.0087625,           0.0087625,           0.0087625
                 102,            0.034309,            0.041596,            0.013762,             0.87036,             0.95957,             0.93853,             0.54617,            0.034806,            0.021481,           0.0099712,           0.0087501,           0.0087501,           0.0087501
                 103,            0.036316,            0.034567,            0.012308,             0.93512,             0.95094,             0.97428,             0.57396,            0.030105,            0.020798,           0.0095055,           0.0087378,           0.0087378,           0.0087378
                 104,            0.035089,            0.041129,            0.012683,             0.92831,              0.9616,             0.97222,             0.56788,            0.034548,            0.021366,           0.0090466,           0.0087254,           0.0087254,           0.0087254
                 105,            0.038863,            0.039093,            0.012725,             0.92093,             0.96554,             0.97554,             0.62273,            0.030466,            0.020767,           0.0086048,            0.008713,            0.008713,            0.008713
                 106,            0.034334,            0.038792,            0.012695,             0.89557,             0.96883,              0.9689,              0.5289,              0.0328,            0.021061,           0.0083599,           0.0087006,           0.0087006,           0.0087006
                 107,            0.036003,            0.037938,            0.012368,              0.9501,             0.96849,             0.97774,             0.60339,            0.029724,            0.020618,            0.007996,           0.0086882,           0.0086882,           0.0086882
                 108,            0.034718,            0.038951,            0.011432,              0.9148,             0.94345,             0.94949,             0.52633,             0.03644,            0.021481,           0.0077202,           0.0086759,           0.0086759,           0.0086759
                 109,            0.038589,            0.039206,            0.012071,             0.95836,             0.98021,             0.98319,             0.63859,            0.029307,            0.020531,           0.0076412,           0.0086635,           0.0086635,           0.0086635
                 110,            0.034483,            0.039149,            0.011243,             0.94132,              0.9703,             0.96828,             0.59453,            0.031596,            0.020473,           0.0074787,           0.0086511,           0.0086511,           0.0086511
                 111,             0.03592,            0.034585,            0.011076,             0.97598,             0.98653,               0.995,             0.62602,             0.02874,            0.020378,           0.0074753,           0.0086388,           0.0086388,           0.0086388
                 112,            0.032515,            0.038669,            0.011411,             0.91785,             0.99481,             0.98806,             0.60389,            0.032285,            0.020775,           0.0070507,           0.0086264,           0.0086264,           0.0086264
                 113,            0.035489,            0.035729,            0.010661,             0.95974,             0.96891,             0.97087,             0.63249,            0.028589,            0.020336,           0.0066799,            0.008614,            0.008614,            0.008614
                 114,             0.03408,            0.038667,            0.010498,             0.93308,               0.972,             0.97766,             0.57983,            0.033317,            0.020947,           0.0065323,           0.0086016,           0.0086016,           0.0086016
                 115,            0.036146,            0.037743,            0.010277,              0.9718,             0.98393,             0.98267,             0.62562,            0.030043,            0.020546,           0.0062588,           0.0085893,           0.0085893,           0.0085893
                 116,            0.034368,            0.034273,            0.010594,              0.9704,             0.97971,             0.98415,             0.58783,            0.031669,             0.02047,           0.0062244,           0.0085769,           0.0085769,           0.0085769
                 117,            0.035236,            0.036444,            0.009617,             0.94025,             0.98394,             0.98262,             0.62656,            0.029734,            0.020264,           0.0062508,           0.0085645,           0.0085645,           0.0085645
                 118,             0.03537,            0.037782,            0.011232,             0.94621,             0.96699,             0.96591,             0.59278,            0.030922,            0.020393,           0.0060997,           0.0085521,           0.0085521,           0.0085521
                 119,            0.036753,            0.035548,           0.0097282,             0.97067,             0.98051,             0.98288,             0.67287,            0.028895,            0.020195,           0.0061878,           0.0085398,           0.0085398,           0.0085398
                 120,            0.033499,             0.03865,           0.0098659,             0.96163,             0.97313,             0.96803,             0.56464,            0.035653,            0.021149,           0.0060036,           0.0085274,           0.0085274,           0.0085274
                 121,            0.035877,            0.037007,            0.009296,             0.97351,             0.98872,              0.9814,             0.63223,             0.02949,             0.02047,            0.005801,            0.008515,            0.008515,            0.008515
                 122,            0.032805,            0.035475,           0.0081404,              0.9525,             0.97159,             0.96595,             0.56905,            0.034204,            0.021072,           0.0058617,           0.0085026,           0.0085026,           0.0085026
                 123,            0.035947,            0.038308,           0.0089621,             0.95372,             0.97917,             0.96587,             0.61469,            0.031273,            0.020782,            0.005357,           0.0084903,           0.0084903,           0.0084903
                 124,            0.033674,            0.034962,           0.0079798,             0.95627,             0.97917,             0.96705,             0.56115,            0.032864,            0.021042,           0.0049799,           0.0084779,           0.0084779,           0.0084779
                 125,             0.03444,            0.031713,           0.0084254,             0.97475,             0.98843,             0.98595,             0.65916,            0.028738,            0.020283,           0.0048306,           0.0084655,           0.0084655,           0.0084655
                 126,            0.033904,            0.038073,           0.0081873,             0.97641,             0.98958,             0.97746,             0.59043,            0.030824,            0.020576,           0.0048317,           0.0084531,           0.0084531,           0.0084531
                 127,             0.03582,            0.034638,            0.007815,             0.97571,                   1,             0.99269,             0.62951,            0.029787,            0.020321,           0.0047562,           0.0084408,           0.0084408,           0.0084408
                 128,            0.032475,            0.039583,           0.0082845,             0.86093,             0.97917,             0.95662,             0.61199,            0.030157,             0.02018,           0.0047235,           0.0084284,           0.0084284,           0.0084284
                 129,            0.034217,            0.036061,            0.008065,             0.97563,             0.98958,             0.97746,             0.66088,            0.026943,            0.020012,            0.004668,            0.008416,            0.008416,            0.008416
                 130,            0.032024,            0.034474,           0.0081909,             0.90172,             0.97838,             0.97142,              0.5909,            0.032419,            0.020992,            0.004525,           0.0084036,           0.0084036,           0.0084036
                 131,            0.036289,            0.042336,           0.0080518,             0.98502,                   1,               0.995,             0.63018,            0.028377,            0.020267,           0.0044168,           0.0083913,           0.0083913,           0.0083913
                 132,            0.033029,            0.035136,           0.0081895,             0.96816,             0.98958,             0.98131,             0.64534,            0.028003,            0.020229,           0.0043127,           0.0083789,           0.0083789,           0.0083789
                 133,            0.033349,            0.036021,           0.0083321,             0.98576,                   1,               0.995,             0.66801,            0.027166,            0.020103,           0.0043247,           0.0083665,           0.0083665,           0.0083665
                 134,            0.030726,            0.040168,           0.0076631,             0.95583,             0.99895,               0.993,             0.59557,            0.030396,            0.020763,           0.0041697,           0.0083541,           0.0083541,           0.0083541
                 135,            0.034776,            0.034661,           0.0080363,             0.96881,             0.99915,               0.995,              0.6228,            0.028187,            0.020271,            0.004085,           0.0083418,           0.0083418,           0.0083418
                 136,            0.030447,            0.038102,           0.0070471,             0.90907,             0.97174,              0.9752,             0.55845,            0.031492,            0.020779,            0.004121,           0.0083294,           0.0083294,           0.0083294
                 137,            0.034254,             0.03794,           0.0075382,             0.97347,             0.98958,             0.97909,             0.64079,            0.028009,            0.020164,           0.0041725,            0.008317,            0.008317,            0.008317
                 138,            0.030387,            0.036194,           0.0070216,             0.97738,             0.98958,             0.97872,             0.61224,            0.030422,            0.020306,           0.0040174,           0.0083046,           0.0083046,           0.0083046
                 139,            0.034073,             0.03515,           0.0070047,             0.95461,             0.98465,             0.97661,             0.63357,            0.028113,            0.019897,           0.0039053,           0.0082922,           0.0082922,           0.0082922
                 140,            0.031784,            0.032549,           0.0068029,             0.96044,             0.97159,             0.95954,             0.57437,            0.029503,            0.020321,           0.0037977,           0.0082799,           0.0082799,           0.0082799
                 141,            0.033791,            0.034983,           0.0073843,             0.95831,             0.98958,             0.97911,             0.63646,            0.029361,            0.019913,           0.0038435,           0.0082675,           0.0082675,           0.0082675
                 142,              0.0323,            0.033739,           0.0065796,             0.93983,             0.98213,             0.97008,             0.60592,            0.032316,            0.020405,            0.003689,           0.0082551,           0.0082551,           0.0082551
