               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.041266,             0.05826,            0.038185,             0.81661,             0.88321,             0.90905,             0.51917,            0.034185,            0.040077,            0.032697,            0.008218,            0.008218,            0.008218
                  92,            0.040666,            0.059803,            0.037039,             0.60221,             0.88291,             0.79752,             0.37663,            0.037814,            0.041145,            0.032413,           0.0081982,           0.0081982,           0.0081982
                  93,            0.039011,             0.06558,            0.037163,             0.83415,             0.88166,             0.92832,             0.49187,            0.032963,            0.040329,             0.03219,           0.0081784,           0.0081784,           0.0081784
                  94,            0.039812,            0.052744,            0.036296,             0.85465,             0.83716,             0.89444,             0.44679,            0.040696,            0.043205,             0.03223,           0.0081586,           0.0081586,           0.0081586
                  95,            0.040331,            0.070887,            0.036665,             0.85909,             0.81433,             0.88602,              0.4545,            0.033854,            0.042625,            0.032193,           0.0081388,           0.0081388,           0.0081388
                  96,            0.039669,            0.055954,            0.035151,             0.72976,             0.79315,             0.80361,             0.40566,             0.04272,            0.043236,            0.032425,            0.008119,            0.008119,            0.008119
                  97,            0.041149,            0.058868,            0.036338,             0.87234,              0.8701,             0.91718,             0.50376,            0.032159,            0.039474,            0.031088,           0.0080992,           0.0080992,           0.0080992
                  98,            0.037606,             0.06084,             0.03487,              0.7665,             0.85409,             0.83209,             0.39172,            0.039131,            0.040489,             0.03045,           0.0080794,           0.0080794,           0.0080794
                  99,            0.040419,            0.063531,            0.034588,              0.9082,             0.90302,             0.95141,             0.49596,            0.033191,            0.038521,            0.029498,           0.0080596,           0.0080596,           0.0080596
                 100,            0.037661,             0.06185,            0.034847,             0.86588,             0.88682,             0.89876,             0.50378,            0.035015,            0.039978,            0.029111,           0.0080398,           0.0080398,           0.0080398
                 101,             0.04031,            0.069588,            0.033748,             0.92744,             0.90758,             0.95667,             0.50011,            0.033595,            0.038933,            0.028418,             0.00802,             0.00802,             0.00802
                 102,            0.039092,            0.060773,            0.033411,             0.76711,             0.86346,             0.84471,             0.45583,            0.034988,            0.039642,            0.027896,           0.0080002,           0.0080002,           0.0080002
                 103,             0.03782,            0.056456,            0.034371,             0.91136,             0.87551,             0.93171,              0.5213,            0.033778,            0.039749,            0.027567,           0.0079804,           0.0079804,           0.0079804
                 104,            0.039152,            0.055672,            0.032435,             0.87735,             0.85159,             0.90831,             0.49648,             0.03468,            0.040047,            0.027106,           0.0079606,           0.0079606,           0.0079606
                 105,            0.040121,            0.052381,            0.032156,             0.95783,             0.89238,             0.96518,             0.51038,            0.034753,            0.039833,             0.02659,           0.0079408,           0.0079408,           0.0079408
                 106,            0.038006,            0.055126,            0.031672,             0.87869,             0.87677,             0.92482,             0.52125,            0.033558,            0.039604,             0.02601,            0.007921,            0.007921,            0.007921
                 107,            0.039932,            0.062777,            0.031246,             0.92876,             0.89901,             0.96542,             0.42692,              0.0398,            0.039978,             0.02572,           0.0079012,           0.0079012,           0.0079012
                 108,            0.038943,            0.058315,            0.031365,              0.9478,             0.88679,             0.94788,             0.58921,            0.030618,            0.039124,            0.025357,           0.0078814,           0.0078814,           0.0078814
                 109,            0.037413,             0.06722,            0.030457,             0.96242,              0.9046,             0.97305,              0.4898,            0.038406,            0.040527,            0.024936,           0.0078616,           0.0078616,           0.0078616
                 110,            0.038911,            0.064605,            0.029719,             0.84914,             0.88649,               0.926,             0.55527,            0.032944,            0.039467,            0.024347,           0.0078418,           0.0078418,           0.0078418
                 111,            0.041173,            0.055243,            0.030394,              0.9353,              0.8887,             0.96746,             0.47089,            0.034921,            0.039642,            0.023944,            0.007822,            0.007822,            0.007822
                 112,            0.037961,            0.063413,            0.030441,              0.9138,             0.89725,             0.95399,             0.61412,            0.031718,            0.039612,            0.023615,           0.0078022,           0.0078022,           0.0078022
                 113,            0.037601,            0.053513,            0.028521,             0.93844,             0.92024,             0.98347,             0.49289,            0.038114,            0.040176,            0.023422,           0.0077824,           0.0077824,           0.0077824
                 114,            0.036726,            0.050677,            0.029015,             0.79622,             0.89419,             0.90784,              0.5577,            0.031637,            0.038429,            0.023175,           0.0077626,           0.0077626,           0.0077626
                 115,            0.039302,            0.053298,            0.029171,             0.92638,             0.92567,             0.98101,                0.46,            0.037105,            0.040237,            0.023044,           0.0077428,           0.0077428,           0.0077428
                 116,             0.03587,            0.056416,            0.027373,             0.88497,             0.89843,             0.95455,              0.5741,             0.03165,             0.03933,            0.022623,            0.007723,            0.007723,            0.007723
                 117,            0.039924,            0.055172,            0.027774,             0.88802,             0.88634,             0.91755,             0.45871,            0.038434,            0.040199,            0.022092,           0.0077032,           0.0077032,           0.0077032
                 118,            0.036727,            0.055272,            0.027023,             0.91973,             0.91838,             0.96543,             0.58604,            0.030503,             0.03894,             0.02169,           0.0076834,           0.0076834,           0.0076834
                 119,            0.036326,            0.054202,            0.026481,             0.87656,             0.91781,             0.97178,             0.50011,            0.035207,            0.038528,            0.021358,           0.0076636,           0.0076636,           0.0076636
                 120,            0.036769,            0.060557,            0.025598,             0.84457,              0.9099,             0.92779,             0.55507,            0.032608,            0.040039,            0.021078,           0.0076438,           0.0076438,           0.0076438
                 121,            0.037123,            0.056227,            0.027372,             0.94956,             0.92412,             0.98288,             0.56758,            0.032924,            0.039467,            0.020815,            0.007624,            0.007624,            0.007624
                 122,            0.037616,            0.055622,            0.025961,             0.91915,             0.87256,             0.95018,             0.57012,            0.033648,            0.040726,            0.020796,           0.0076042,           0.0076042,           0.0076042
                 123,            0.036774,            0.060588,            0.024456,             0.94615,             0.90563,             0.97079,             0.52171,            0.031829,            0.039078,            0.020203,           0.0075844,           0.0075844,           0.0075844
                 124,            0.035389,            0.058929,            0.025045,             0.91334,             0.91968,             0.96284,             0.57235,            0.031667,            0.039116,            0.019704,           0.0075646,           0.0075646,           0.0075646
                 125,            0.035781,            0.053947,            0.025468,             0.89857,              0.8958,             0.96021,              0.5104,             0.03576,            0.039322,            0.019606,           0.0075448,           0.0075448,           0.0075448
                 126,            0.037338,            0.060499,             0.02453,             0.93765,             0.90423,             0.97704,             0.61865,            0.029591,            0.038078,            0.019606,            0.007525,            0.007525,            0.007525
                 127,            0.036202,            0.050522,            0.024746,             0.90959,             0.92375,             0.98172,             0.45232,            0.040032,            0.040283,            0.018985,           0.0075052,           0.0075052,           0.0075052
