               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.062291,           0.0065592,                   0,             0.88718,                0.75,             0.85611,             0.50246,            0.026382,           0.0087866,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.034907,           0.0090604,                   0,                   1,             0.92678,               0.995,             0.51321,             0.02946,           0.0081055,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.037058,           0.0063315,                   0,                   1,             0.92678,               0.995,             0.51321,             0.02946,           0.0081055,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.047027,           0.0092844,                   0,                   1,             0.92977,               0.995,             0.55304,            0.024328,           0.0082858,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.027771,           0.0074851,                   0,             0.73527,             0.70581,              0.8075,             0.52769,            0.026839,           0.0079216,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.038199,           0.0076441,                   0,             0.73527,             0.70581,              0.8075,             0.52769,            0.026839,           0.0079216,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.025595,           0.0076064,                   0,                   1,             0.98596,               0.995,             0.28334,            0.028128,           0.0078763,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.026176,           0.0071615,                   0,             0.93764,                0.75,               0.945,             0.46968,            0.031076,            0.007493,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.036942,           0.0063298,                   0,             0.93764,                0.75,               0.945,             0.46968,            0.031076,            0.007493,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.031503,           0.0076739,                   0,             0.78788,             0.93938,               0.895,             0.32169,            0.027558,           0.0076941,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.029664,            0.007243,                   0,             0.65101,             0.94127,             0.84917,             0.46785,            0.025926,           0.0077837,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.026496,           0.0077154,                   0,             0.65101,             0.94127,             0.84917,             0.46785,            0.025926,           0.0077837,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.051522,           0.0064042,                   0,                   1,             0.98101,               0.995,             0.57821,            0.020955,           0.0079185,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.034591,           0.0089517,                   0,                   1,             0.98578,               0.995,             0.60255,            0.023478,           0.0076289,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.049938,           0.0074139,                   0,                   1,             0.98578,               0.995,             0.60255,            0.023478,           0.0076289,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.026039,           0.0079077,                   0,             0.76678,                   1,               0.945,             0.56905,            0.023784,           0.0076534,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.050864,           0.0081374,                   0,             0.56821,                0.75,             0.65611,              0.2013,            0.032125,           0.0074394,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.037952,           0.0039495,                   0,             0.56821,                0.75,             0.65611,              0.2013,            0.032125,           0.0074394,                   0,            0.006733,            0.006733,            0.006733
